t,x,y,z
1,662.49,79.8,108.07
1,690.12,229.51,110.44
1,419.85,443.9,108.91
1,421.4,379.27,108.37
1,430.26,114.84,107.67
1,433.62,483.14,108.47
1,437.05,312.01,107.0
1,442.78,280.75,107.77
1,455.91,632.5,110.85
1,589.92,168.28,108.19
1,595.95,277.95,108.68
1,608.78,187.77,108.17
1,621.81,206.29,107.63
1,624.29,271.88,108.23
1,628.86,215.07,107.8
1,679.5,235.37,109.75
1,420.67,487.05,108.98
1,432.4,486.06,109.09
1,433.82,301.43,108.99
1,436.14,234.36,107.22
1,450.84,78.788,110.66
1,461.98,532.82,109.52
1,500.15,220.51,108.96
1,529.7,288.91,108.86
1,562.4,308.57,108.74
1,421.29,394.88,108.8
1,469.85,7.5332,111.53
1,519.14,280.1,110.51
1,536.74,298.9,110.68
1,578.36,165.6,112.85
1,621.81,124.28,109.58
1,437.09,318.63,109.03
1,448.01,88.172,111.18
1,490.82,180.04,113.59
1,519.11,198.22,111.07
1,583.58,308.22,111.04
1,590.82,306.63,110.59
1,599.92,119.19,112.93
1,605.2,297.28,112.27
1,632.82,219.28,111.23
1,640.33,101.15,111.83
1,650.59,81.828,112.46
1,427.54,421.58,112.68
1,431.86,339.59,112.69
1,436.43,106.5,111.54
1,462.9,50.422,112.14
1,492.51,206.36,112.82
1,500.3,238.45,111.1
1,553.06,166.86,110.12
1,570.52,314.6,111.2
1,612.93,112.36,113.4
1,630.15,264.61,114.14
1,430.91,651.16,113.83
1,432.69,333.47,113.11
1,444.5,114.66,112.41
1,447.1,99.434,113.17
1,459.85,34.029,113.28
1,500.61,242.33,112.33
1,504.89,252.47,112.36
1,581.37,154.96,112.01
1,621.91,103.68,113.04
1,643.3,102.29,112.26
1,437.53,325.21,113.49
1,450.67,203.25,114.19
1,455.87,204.18,115.28
1,463.48,525.72,114.88
1,465.39,639.76,116.54
1,488.7,180.6,114.14
1,500.97,163.41,116.73
1,509.37,490.16,114.04
1,515.13,280.29,113.82
1,608.52,304.19,114.34
1,611.43,286.15,114.51
1,622.63,284.07,115.74
1,626.75,225.85,115.61
1,629.02,278.25,116.25
1,632.34,249.43,116.05
1,655.45,71.952,115.89
1,442.72,378.25,113.01
1,443.31,30.762,114.5
1,451.36,212.95,115.0
1,450.78,223.92,115.16
1,450.24,440.88,116.63
1,461.71,104.14,115.08
1,504.49,201.93,112.31
1,504.26,624.73,119.03
1,512.93,190.99,116.33
1,572.59,136.66,117.22
1,619.77,297.57,115.74
1,649.52,234.58,117.36
1,667.52,238.05,117.15
1,450.69,429.97,116.32
1,451.93,95.667,115.06
1,468.6,39.533,117.19
1,467.69,328.76,118.44
1,477.26,208.74,118.91
1,477.34,187.22,117.09
1,507.73,264.87,116.43
1,529.89,145.64,117.23
1,534.73,305.82,117.77
1,649.84,77.092,116.64
1,447.03,18.928,114.82
1,447.07,164.74,116.98
1,450.91,274.38,116.39
1,453.9,393.53,118.2
1,503.47,189.79,118.69
1,521.53,502.69,120.99
1,531.72,150.16,116.64
1,606.37,315.14,117.6
1,687.68,241.42,119.03
1,449.31,445.27,117.19
1,460.95,520.9,117.4
1,472.82,518.92,118.62
1,477.51,25.487,119.56
1,473.23,527.83,117.59
1,479.42,204.51,119.07
1,485.13,167.82,119.12
1,574.56,146.67,117.9
1,591.83,177.28,118.0
1,636.08,227.03,121.27
1,480.93,26.995,120.04
1,490.06,522.79,120.58
1,522.14,505.14,121.85
1,523.73,297.55,120.04
1,540.12,311.96,118.32
1,562.5,326.64,117.88
1,452.95,420.35,119.88
1,456.01,193.02,118.5
1,456.6,264.11,119.83
1,459.88,254.08,120.74
1,461.27,246.13,121.14
1,486.05,526.59,120.49
1,505.46,154.18,121.6
1,515.68,285.77,118.55
1,536.27,140.76,120.47
1,586.83,327.59,119.49
1,447.29,329.74,120.75
1,454.26,301.39,120.66
1,462.18,238.55,121.81
1,462.56,19.053,120.86
1,462.69,259.32,121.73
1,525.78,146.29,120.85
1,574.81,140.61,119.71
1,629.52,239.08,123.43
1,643.45,277.26,122.2
1,691.23,70.454,121.82
1,708.66,240.1,125.13
1,456.32,403.26,121.88
1,459.9,288.27,122.05
1,461.06,87.599,120.49
1,471.67,139.95,123.78
1,519.65,517.38,123.81
1,550.06,325.69,122.16
1,575.28,133.61,123.75
1,595.58,183.82,122.17
1,596.86,119.95,122.13
1,450.43,179.57,121.44
1,466.18,281.82,124.76
1,471.85,422.34,124.7
1,473.64,165.23,123.62
1,495.78,243.55,121.43
1,496.1,251.19,123.79
1,503.17,263.88,120.49
1,500.71,626.92,127.11
1,507.94,148.84,124.58
1,535.63,163.1,122.86
1,540.51,321.41,124.63
1,556.72,5.5595,125.3
1,666.37,242.6,124.64
1,694.87,54.241,125.27
1,715.09,236.09,126.2
1,485.27,231.57,124.92
1,515.74,591.01,129.24
1,553.42,331.84,124.52
1,572.68,136.32,123.14
1,650.82,255.37,126.88
1,675.16,59.378,125.55
1,702.28,243.1,127.14
1,719.17,74.893,126.07
1,455.62,53.979,123.85
1,457.05,341.73,126.78
1,462.16,211.3,123.33
1,500.92,63.616,126.87
1,508.39,148.02,124.64
1,524.32,160.4,126.43
1,535.63,317.79,123.59
1,571.95,339.1,123.69
1,587.43,335.41,124.21
1,455.27,149.41,125.66
1,468.67,287.91,127.08
1,485.82,144.7,127.13
1,515.51,143.16,124.69
1,539.21,322.01,125.29
1,538.34,132.52,127.33
1,584.14,122.46,128.08
1,628.78,321.94,126.12
1,696.86,67.756,125.08
1,723.24,231.98,128.76
1,458.63,346.86,129.13
1,468.01,226.06,127.32
1,483.21,134.43,126.87
1,495.95,77.911,131.31
1,594.17,178.09,127.65
1,595.22,110.76,129.48
1,684.14,52.228,128.82
1,459.76,168.31,126.66
1,464.36,192.61,127.51
1,465.8,315.27,129.6
1,467.43,217.57,127.48
1,467.49,243.93,127.97
1,476.16,94.776,126.86
1,498.92,138.47,128.32
1,522.14,502.23,127.53
1,609.34,332.93,128.9
1,492.0,652.2,132.04
1,579.02,134.58,128.37
1,711.59,62.553,128.62
1,473.01,71.39,127.75
1,550.61,339.04,131.63
1,611.51,212.24,131.8
1,622.21,328.91,129.42
1,636.15,72.667,130.85
1,642.88,235.94,131.05
1,464.24,659.97,133.49
1,464.01,342.54,131.57
1,466.08,323.85,132.55
1,469.31,132.58,130.29
1,471.6,202.7,130.93
1,471.84,306.31,132.21
1,630.58,327.38,131.66
1,658.83,258.27,133.54
1,470.0,337.08,133.12
1,503.81,80.843,132.94
1,520.75,311.32,134.4
1,537.65,330.66,133.01
1,574.26,344.8,129.52
1,603.85,199.88,131.52
1,679.74,56.286,131.44
1,722.21,241.34,134.36
1,467.7,319.6,133.4
1,467.13,348.44,133.61
1,472.46,232.42,132.57
1,473.43,61.233,130.42
1,481.87,102.61,132.45
1,501.87,112.36,134.59
1,534.6,248.99,134.15
1,561.41,12.149,132.89
1,591.82,112.22,132.5
1,603.56,102.26,133.1
1,653.58,303.28,133.43
1,667.08,54.861,135.58
1,671.03,246.32,134.05
1,473.67,33.314,133.99
1,497.38,93.056,136.07
1,509.45,78.111,134.78
1,585.28,167.08,135.1
1,647.35,238.48,133.62
1,662.03,275.49,134.7
1,698.08,53.789,134.79
1,705.27,244.52,135.81
1,716.54,258.76,136.49
1,460.86,257.22,131.87
1,473.54,153.03,135.4
1,492.37,36.626,136.42
1,500.67,28.797,135.78
1,663.73,293.91,135.17
1,473.75,172.9,136.02
1,475.35,259.6,136.08
1,477.43,277.61,135.67
1,504.51,123.73,137.37
1,533.86,55.842,139.03
1,556.34,347.24,137.69
1,573.85,18.476,137.99
1,589.58,349.79,136.45
1,611.72,342.62,136.56
1,640.93,65.076,136.12
1,657.76,243.89,136.47
1,709.5,45.31,135.79
1,713.47,51.875,136.38
1,477.65,196.32,136.69
1,478.53,209.05,135.64
1,481.23,218.79,137.17
1,482.9,115.82,136.33
1,484.47,350.62,138.64
1,484.09,616.7,139.28
1,498.16,113.15,136.08
1,535.49,279.03,138.25
1,667.0,52.147,138.29
1,688.22,247.86,140.08
1,696.93,43.051,137.61
1,710.74,255.76,139.1
1,475.57,147.2,138.34
1,474.04,324.21,137.19
1,498.75,582.67,138.81
1,520.92,121.5,138.72
1,547.49,275.11,137.98
1,585.16,170.75,137.07
1,637.69,332.57,138.11
1,651.97,310.28,137.81
1,689.43,46.682,138.87
1,467.78,653.34,138.81
1,474.01,590.47,140.94
1,481.87,295.76,139.05
1,489.95,78.826,138.86
1,503.61,280.41,138.83
1,510.02,684.22,140.42
1,512.61,299.78,140.82
1,531.47,279.09,138.74
1,535.32,335.46,140.06
1,588.1,9.8763,141.37
1,607.41,92.969,139.87
1,627.96,227.24,139.76
1,705.43,22.62,140.84
1,718.79,243.69,140.54
1,467.16,289.4,138.54
1,479.25,622.1,138.79
1,482.24,256.25,139.96
1,482.64,321.13,140.41
1,509.17,689.26,141.9
1,515.93,668.49,142.05
1,594.07,186.73,140.25
1,466.86,292.14,139.16
1,467.76,225.56,138.19
1,500.11,563.08,142.67
1,526.89,326.36,141.0
1,563.22,246.16,142.67
1,569.44,32.96,143.37
1,657.67,306.75,136.98
1,717.77,53.489,140.33
1,486.17,177.47,143.55
1,485.01,231.43,142.09
1,502.95,224.26,143.7
1,522.39,615.2,143.98
1,594.52,355.15,142.22
1,486.74,135.36,141.64
1,487.98,185.14,143.11
1,488.74,296.93,143.67
1,491.9,374.46,144.59
1,519.76,699.73,145.4
1,521.98,639.66,146.31
1,524.69,646.42,145.73
1,542.04,522.01,146.4
1,588.39,357.97,143.86
1,621.22,348.37,143.78
1,700.05,60.818,141.48
1,746.02,235.82,145.38
1,475.87,639.94,144.5
1,488.67,295.9,143.29
1,510.96,291.16,145.53
1,528.22,653.9,146.75
1,719.06,36.097,145.28
1,488.93,270.59,144.44
1,492.29,96.316,144.9
1,499.17,350.82,147.49
1,510.81,33.762,145.71
1,539.25,289.73,147.73
1,553.84,350.32,144.86
1,574.0,34.39,146.52
1,608.86,209.35,145.88
1,695.23,59.678,143.5
1,753.46,229.63,148.0
1,491.51,280.1,146.79
1,494.17,153.89,147.2
1,493.98,53.598,144.62
1,518.19,35.243,147.44
1,535.53,606.77,148.14
1,546.64,113.94,146.55
1,554.27,54.58,147.78
1,567.24,234.69,148.04
1,577.83,121.76,144.94
1,656.74,330.89,146.86
1,672.73,300.75,146.53
1,709.1,249.21,147.07
1,480.84,651.37,147.51
1,492.26,344.81,147.22
1,493.09,243.12,147.01
1,534.33,618.15,149.89
1,553.04,111.56,147.91
1,583.91,142.46,147.83
1,583.95,165.2,147.48
1,478.75,689.99,148.3
1,531.44,695.72,150.18
1,536.22,625.42,151.73
1,537.42,660.34,150.09
1,538.06,661.93,150.23
1,573.58,362.18,148.78
1,624.91,351.57,147.44
1,676.76,258.69,148.41
1,694.04,37.451,148.98
1,481.48,680.25,149.18
1,495.78,33.223,148.4
1,496.0,163.09,149.24
1,510.01,414.88,151.05
1,522.21,418.3,151.82
1,652.62,336.99,149.41
1,683.82,249.81,150.64
1,496.69,151.41,149.33
1,499.69,118.1,148.94
1,543.03,66.02,151.55
1,543.64,655.83,151.93
1,650.57,242.81,149.95
1,674.25,41.274,153.55
1,724.87,248.32,154.1
1,759.53,41.418,152.15
1,766.34,45.69,153.51
1,497.61,188.74,151.08
1,497.81,307.88,151.09
1,500.75,258.12,151.06
1,501.23,61.653,149.4
1,520.52,633.37,153.46
1,534.48,108.44,151.64
1,541.35,681.64,154.91
1,590.06,227.84,152.71
1,620.36,76.325,151.62
1,680.82,285.53,151.77
1,497.04,398.79,152.93
1,498.87,125.75,151.21
1,497.26,154.21,149.83
1,499.94,319.46,152.91
1,501.34,165.05,152.04
1,544.24,675.54,154.4
1,548.12,601.82,154.36
1,693.88,251.51,153.44
1,738.48,31.927,153.6
1,489.75,654.18,153.66
1,489.95,655.56,153.75
1,501.14,274.72,153.31
1,501.01,359.7,153.63
1,510.78,87.414,152.23
1,520.79,424.0,154.54
1,533.56,118.23,153.61
1,536.08,338.46,153.35
1,548.04,350.54,155.1
1,561.83,278.34,155.0
1,580.14,366.93,154.62
1,596.21,192.08,153.28
1,651.97,341.42,152.44
1,493.27,639.07,155.15
1,498.63,407.89,155.98
1,546.55,631.6,156.63
1,550.23,670.12,156.73
1,552.59,655.81,156.06
1,553.96,354.52,153.84
1,559.29,107.4,154.34
1,661.1,46.892,155.65
1,504.29,183.64,154.38
1,503.85,353.06,154.65
1,505.48,377.15,155.8
1,507.75,109.64,154.05
1,508.57,302.8,154.13
1,508.81,94.015,154.86
1,512.43,3.2572,153.7
1,525.23,410.12,156.28
1,548.67,618.09,159.1
1,560.64,221.58,157.13
1,603.48,93.257,154.69
1,773.17,47.44,157.88
1,505.74,404.57,156.75
1,529.5,98.02,157.02
1,582.18,367.35,155.06
1,584.69,156.89,157.48
1,494.1,687.93,157.72
1,498.29,600.43,157.27
1,512.27,430.19,158.18
1,544.18,307.43,160.19
1,547.89,295.76,158.28
1,555.96,582.75,161.53
1,583.41,148.06,159.18
1,662.06,245.75,158.28
1,662.11,338.87,157.77
1,722.03,249.29,160.64
1,508.01,316.93,157.56
1,509.18,142.69,157.48
1,509.6,386.93,158.64
1,553.61,684.84,159.36
1,559.39,592.68,160.25
1,559.93,600.13,161.16
1,566.1,233.92,157.84
1,570.42,108.89,158.9
1,636.08,233.9,157.71
1,644.02,56.257,158.6
1,739.19,244.77,160.05
1,763.22,231.96,161.14
1,499.09,676.8,160.01
1,507.17,288.52,158.69
1,508.46,239.44,159.21
1,508.94,150.69,159.05
1,509.05,307.07,157.76
1,515.62,403.31,159.27
1,562.62,613.77,161.25
1,589.59,112.81,158.5
1,605.19,206.74,158.44
1,622.59,223.53,159.31
1,684.46,277.35,160.2
1,710.5,29.644,160.33
1,499.85,681.53,161.42
1,502.88,636.73,160.71
1,507.92,232.63,160.29
1,508.98,220.36,159.9
1,512.53,170.82,159.91
1,514.34,358.54,161.35
1,515.26,26.795,156.93
1,547.3,68.411,161.05
1,547.77,243.71,160.52
1,559.9,361.99,160.73
1,561.03,547.48,162.25
1,561.55,648.33,162.22
1,561.4,660.63,163.43
1,564.02,256.7,160.16
1,580.89,167.09,160.23
1,580.76,277.68,162.63
1,620.0,73.98,161.14
1,630.38,230.44,160.63
1,684.41,261.44,159.54
1,743.53,243.07,160.72
1,512.65,181.98,160.96
1,511.56,249.99,161.5
1,549.77,550.71,163.28
1,565.4,634.45,162.84
1,565.64,621.86,162.88
1,645.34,354.31,162.2
1,667.37,335.43,160.65
1,780.65,196.7,163.78
1,781.86,185.85,163.08
1,513.16,332.0,161.07
1,514.43,40.682,161.95
1,514.79,338.69,162.51
1,515.18,378.57,162.51
1,555.85,277.41,162.08
1,588.86,184.93,162.75
1,624.95,365.5,162.39
1,761.27,36.705,162.89
1,781.24,51.682,164.55
1,517.16,92.757,161.54
1,543.3,197.9,164.26
1,553.74,699.15,164.18
1,559.3,337.53,163.32
1,718.67,250.16,163.18
1,507.65,626.52,164.47
1,512.81,284.4,162.62
1,519.15,111.09,162.04
1,529.39,74.268,163.55
1,701.14,29.635,164.91
1,504.42,678.57,164.03
1,784.69,207.28,165.48
2,340.85,379.83,2.8846
2,358.75,371.63,3.3641
2,243.25,657.41,3.591
2,277.62,675.79,5.7995
2,368.79,446.29,4.081
2,370.99,396.88,3.7851
2,246.17,381.67,4.494
2,250.64,649.4,5.0733
2,251.72,669.04,4.9714
2,250.77,608.95,5.0595
2,259.9,182.04,4.3322
2,262.08,209.37,4.7269
2,263.65,64.471,4.5729
2,263.32,195.67,4.9451
2,271.71,245.37,4.7876
2,321.86,425.05,3.601
2,323.96,462.93,4.3565
2,354.18,476.19,4.345
2,258.3,363.32,5.4226
2,263.88,301.88,5.3978
2,263.62,320.17,5.0897
2,265.48,157.74,5.0888
2,266.22,277.57,4.8788
2,264.57,348.08,4.568
2,267.76,93.323,5.4314
2,267.53,292.72,4.8425
2,267.18,312.59,5.3162
2,267.01,340.43,5.6479
2,269.82,638.32,5.4258
2,270.85,633.05,5.9169
2,274.22,272.3,5.9292
2,317.45,464.97,5.0463
2,319.56,438.21,5.0517
2,322.93,406.95,4.8584
2,336.18,351.42,6.806
2,374.56,463.12,4.9424
2,382.13,351.92,5.4668
2,387.25,375.48,5.3858
2,386.98,448.53,5.5796
2,253.79,616.09,5.8257
2,255.58,551.58,6.1918
2,257.2,387.68,4.4409
2,256.04,629.5,6.7552
2,269.79,28.092,6.1585
2,268.7,107.44,6.5933
2,268.92,332.22,5.6378
2,270.9,19.059,6.0189
2,276.44,9.0328,6.7469
2,276.19,525.93,7.2789
2,279.19,289.84,8.7177
2,282.57,211.92,9.4721
2,332.09,483.27,7.1246
2,346.56,512.18,7.9584
2,358.27,331.54,7.5161
2,380.36,338.25,7.0898
2,393.11,364.79,6.2106
2,393.6,401.54,6.1016
2,398.4,443.83,6.9621
2,255.81,646.61,7.5641
2,255.54,699.99,7.4849
2,257.65,555.83,6.543
2,261.26,533.55,7.2159
2,267.48,420.49,6.4015
2,267.53,444.68,6.8264
2,267.86,443.01,6.5527
2,269.73,147.92,7.7544
2,269.63,253.87,7.3177
2,270.95,228.32,8.19
2,272.34,30.177,7.3639
2,278.05,590.57,14.832
2,282.81,141.19,7.7635
2,285.04,259.63,8.2101
2,289.45,335.34,7.1396
2,313.84,430.55,6.2866
2,321.43,476.59,8.7453
2,322.73,364.1,6.8282
2,334.5,352.53,7.2863
2,346.79,502.61,8.7287
2,378.91,490.6,7.4061
2,257.93,676.25,8.6508
2,258.91,623.24,8.4026
2,270.39,125.97,7.7298
2,270.6,183.57,8.5449
2,271.15,143.05,7.7244
2,273.74,49.326,8.0824
2,283.65,82.976,8.6034
2,284.38,689.53,9.6071
2,286.14,153.56,9.0822
2,299.87,356.51,8.6986
2,312.13,394.07,8.5797
2,312.67,419.86,8.9212
2,366.58,315.71,9.8189
2,380.82,324.61,8.8332
2,398.92,372.12,7.9965
2,402.27,472.93,8.7154
2,259.28,669.48,10.526
2,259.43,642.23,9.2372
2,267.1,413.44,6.1376
2,273.43,77.119,8.8412
2,272.69,234.46,9.1769
2,273.88,474.76,7.4688
2,306.69,380.26,8.899
2,320.5,508.44,10.171
2,331.84,523.9,11.601
2,365.19,524.8,10.298
2,399.13,479.65,9.699
2,409.05,433.78,10.411
2,412.97,447.15,9.9511
2,414.12,413.57,10.005
2,262.95,596.5,8.7727
2,272.77,488.18,9.3457
2,272.69,257.71,9.5213
2,276.79,61.403,10.566
2,286.35,14.607,10.557
2,287.56,94.797,11.509
2,299.99,386.73,10.263
2,315.69,328.21,11.692
2,363.08,533.83,12.323
2,370.79,307.91,11.598
2,260.15,690.13,11.232
2,274.48,402.62,9.0425
2,274.93,199.08,10.674
2,276.5,166.4,11.765
2,281.64,620.2,13.511
2,293.62,296.37,12.026
2,302.67,436.72,11.323
2,310.4,514.42,12.006
2,317.32,544.11,12.729
2,345.2,555.92,13.256
2,349.74,311.92,12.586
2,394.22,493.14,13.286
2,407.72,358.29,11.735
2,423.35,419.47,11.76
2,270.14,555.51,11.268
2,277.11,227.79,11.209
2,280.38,215.82,12.363
2,281.56,285.16,11.325
2,283.45,465.22,11.84
2,284.29,655.99,13.367
2,292.23,65.795,12.598
2,296.26,157.68,13.616
2,295.52,222.77,14.811
2,302.43,456.53,12.54
2,304.41,497.71,16.7
2,324.58,551.98,15.483
2,421.94,477.73,14.858
2,265.3,668.26,14.247
2,270.47,368.42,13.777
2,271.31,617.39,13.754
2,271.45,355.2,13.388
2,279.38,427.67,13.011
2,281.61,41.021,13.073
2,284.29,474.24,12.457
2,289.33,94.982,12.101
2,294.45,132.81,13.983
2,308.67,551.8,16.472
2,329.16,313.53,13.899
2,366.48,540.64,16.34
2,403.1,333.88,14.523
2,404.44,495.28,14.533
2,420.39,389.58,13.798
2,429.57,410.75,14.022
2,269.2,648.64,14.703
2,270.36,359.54,14.403
2,282.69,115.12,14.854
2,285.4,565.9,15.254
2,297.77,414.03,14.779
2,297.98,424.05,15.208
2,299.95,188.52,14.636
2,301.92,244.08,16.717
2,304.32,252.01,15.919
2,317.32,304.1,16.754
2,319.4,577.14,15.918
2,338.63,304.64,15.787
2,354.18,241.25,15.002
2,378.51,296.94,16.57
2,390.1,309.99,16.873
2,402.05,503.96,16.031
2,272.93,620.0,14.871
2,276.59,609.09,15.466
2,280.77,492.91,15.014
2,284.49,159.44,15.435
2,285.54,189.93,14.017
2,286.74,26.376,14.631
2,286.69,456.62,15.049
2,289.97,279.64,16.951
2,290.68,36.085,15.005
2,295.11,100.56,15.659
2,353.24,570.61,17.444
2,360.09,282.82,17.105
2,409.63,494.55,16.799
2,449.15,441.97,16.323
2,268.76,669.45,16.302
2,278.32,506.41,14.873
2,282.03,641.33,16.915
2,285.09,177.14,16.77
2,286.54,336.71,15.522
2,285.75,623.88,17.168
2,287.12,70.423,15.249
2,300.36,480.28,17.509
2,300.29,505.29,18.862
2,303.89,559.41,18.499
2,308.11,268.3,16.563
2,346.72,290.49,16.874
2,269.68,671.51,16.633
2,294.27,356.92,17.011
2,309.13,251.91,18.128
2,325.46,291.87,17.777
2,335.18,295.97,17.391
2,387.75,288.99,18.097
2,434.96,479.09,19.387
2,454.03,425.92,19.513
2,273.22,679.98,18.3
2,280.46,587.29,17.836
2,288.52,553.5,17.897
2,288.06,256.13,16.958
2,335.66,588.3,21.04
2,360.92,572.92,20.616
2,376.4,276.83,19.157
2,378.08,555.34,19.625
2,420.05,493.75,20.975
2,425.99,487.41,19.773
2,280.58,546.07,17.938
2,289.58,447.89,19.301
2,288.12,465.38,17.908
2,290.15,440.27,20.048
2,294.08,404.33,18.94
2,311.89,601.34,20.029
2,368.8,563.73,22.433
2,395.91,291.89,19.901
2,420.05,350.49,19.453
2,448.06,468.55,22.433
2,276.64,700.72,20.224
2,289.8,571.08,21.044
2,290.18,207.58,20.145
2,291.62,138.99,19.566
2,292.32,164.93,20.426
2,291.58,277.38,18.122
2,293.67,699.98,23.945
2,295.95,317.7,20.649
2,304.24,64.011,22.56
2,325.87,256.26,22.938
2,353.01,579.15,23.64
2,355.32,275.27,21.515
2,388.05,277.84,21.498
2,457.22,439.98,21.982
2,280.21,668.55,21.507
2,284.75,650.33,20.889
2,286.46,522.4,21.41
2,291.98,226.98,20.917
2,300.51,7.4768,21.231
2,304.1,47.979,21.75
2,306.97,115.59,22.124
2,312.21,173.28,25.492
2,313.41,182.99,23.057
2,357.18,586.98,22.756
2,375.05,269.34,22.252
2,376.53,323.07,22.066
2,408.19,518.73,22.092
2,456.17,461.49,22.876
2,290.49,506.75,21.631
2,293.88,111.96,21.721
2,296.27,431.77,22.197
2,299.14,355.05,20.703
2,337.33,273.17,22.967
2,341.47,610.01,24.439
2,287.4,689.84,24.524
2,287.82,662.87,21.99
2,293.25,427.92,22.972
2,293.85,443.58,22.055
2,295.99,245.3,21.683
2,297.53,498.39,23.532
2,298.9,90.972,23.808
2,329.03,257.27,25.034
2,369.29,580.37,24.663
2,392.18,544.07,25.304
2,412.29,311.24,24.21
2,291.22,627.71,24.228
2,292.84,611.94,24.46
2,297.33,660.44,26.233
2,298.33,122.54,24.283
2,299.65,40.695,22.928
2,305.97,22.697,23.862
2,324.02,217.0,25.367
2,346.48,271.83,26.977
2,398.32,275.5,25.662
2,409.57,295.47,25.984
2,287.67,679.52,25.635
2,294.51,514.37,25.05
2,315.86,143.49,27.77
2,323.53,197.98,27.627
2,333.25,624.21,26.42
2,435.45,498.58,26.44
2,293.78,567.68,25.66
2,297.51,543.41,27.116
2,300.25,174.32,25.889
2,300.7,99.675,24.715
2,301.43,136.09,26.668
2,305.57,234.19,26.195
2,316.8,109.14,27.224
2,328.03,226.47,26.449
2,377.74,254.15,27.825
2,384.65,565.57,28.034
2,426.06,329.61,26.711
2,433.68,345.76,26.669
2,292.74,592.16,26.759
2,294.16,634.56,27.56
2,294.81,527.25,26.545
2,297.11,678.26,27.103
2,301.89,387.24,25.798
2,302.52,208.08,26.009
2,302.82,312.07,26.328
2,302.55,315.98,26.232
2,305.8,35.92,26.684
2,308.58,53.43,27.823
2,310.79,457.64,27.932
2,372.1,248.02,27.823
2,294.64,643.77,28.9
2,295.41,687.56,28.526
2,300.25,509.12,27.593
2,303.48,89.337,26.324
2,306.59,68.521,28.789
2,306.84,152.61,28.869
2,323.7,455.31,28.583
2,330.21,638.71,29.966
2,339.63,237.21,29.176
2,405.54,329.58,28.501
2,449.2,481.17,29.532
2,299.57,688.46,29.601
2,305.74,171.21,28.781
2,325.48,149.98,31.035
2,346.92,618.95,31.091
2,413.84,293.24,29.36
2,416.89,300.07,29.69
2,305.5,415.51,30.074
2,305.62,431.69,31.408
2,307.21,203.94,28.708
2,309.21,229.33,30.114
2,319.01,78.052,31.253
2,404.44,275.57,33.787
2,303.54,465.1,31.11
2,303.58,517.07,31.407
2,309.58,147.83,31.42
2,310.13,357.62,30.896
2,360.74,612.3,32.841
2,361.54,609.03,33.162
2,470.29,440.41,32.938
2,301.27,601.94,32.134
2,317.1,60.44,34.711
2,329.58,556.74,33.583
2,332.49,163.45,34.164
2,336.01,195.57,35.428
2,341.52,352.4,33.428
2,384.09,245.2,33.417
2,420.89,528.17,33.583
2,299.47,696.83,33.18
2,306.57,433.48,32.658
2,311.99,298.2,33.45
2,314.67,117.23,31.747
2,339.36,184.83,34.529
2,357.46,347.1,35.243
2,376.91,591.38,34.312
2,380.56,233.19,34.006
2,400.9,249.97,34.814
2,304.91,568.35,34.059
2,306.24,540.17,34.284
2,312.96,126.03,33.464
2,313.66,335.43,35.137
2,315.2,33.133,33.31
2,313.33,229.13,32.144
2,317.0,57.86,34.801
2,315.99,91.809,34.275
2,322.2,9.1608,34.173
2,327.16,102.56,36.382
2,357.27,232.64,35.996
2,383.04,584.63,35.632
2,410.93,543.82,35.202
2,307.62,534.54,35.518
2,314.42,275.21,33.619
2,316.58,169.62,35.496
2,315.24,177.78,34.567
2,319.21,19.271,35.667
2,337.24,653.29,36.98
2,366.79,224.71,36.645
2,301.38,664.88,36.0
2,303.03,657.97,37.253
2,305.16,613.39,36.139
2,305.56,576.58,36.401
2,308.32,482.86,36.681
2,316.55,152.28,36.278
2,318.39,85.185,36.293
2,318.1,58.848,35.333
2,320.22,48.893,35.962
2,331.98,123.81,37.126
2,339.29,327.56,36.875
2,345.43,209.74,37.424
2,416.23,273.67,37.615
2,306.09,635.87,37.69
2,315.08,346.4,37.474
2,317.58,287.63,36.701
2,357.02,289.27,38.821
2,407.14,257.48,39.289
2,309.22,498.8,38.659
2,312.8,429.69,38.013
2,320.21,188.22,37.99
2,322.25,16.855,36.419
2,348.26,195.26,39.581
2,351.74,638.44,40.774
2,424.63,289.19,39.571
2,312.34,518.82,39.941
2,313.38,414.53,39.612
2,318.62,330.13,39.586
2,321.05,254.81,39.079
2,322.85,145.79,38.679
2,323.39,62.828,38.453
2,325.41,122.23,39.127
2,325.84,241.01,37.748
2,323.71,251.81,36.874
2,375.12,314.01,39.199
2,387.64,223.49,40.643
2,432.04,303.73,39.967
2,315.65,405.04,40.536
2,323.28,269.08,39.116
2,324.66,28.095,39.439
2,408.77,250.54,41.915
2,436.73,315.25,42.014
2,325.2,208.22,40.711
2,326.78,74.018,40.895
2,372.1,206.77,41.829
2,385.26,335.45,42.161
2,448.49,342.2,43.201
2,316.07,610.85,40.686
2,317.39,457.65,42.771
2,326.11,164.66,41.836
2,327.76,55.522,41.053
2,351.31,199.53,42.624
2,356.39,189.7,44.0
2,402.07,307.99,43.391
2,436.99,516.56,44.457
2,447.28,333.36,43.723
2,466.7,388.68,46.13
2,312.87,659.97,43.458
2,317.26,628.61,44.497
2,321.13,417.73,43.763
2,325.76,321.95,42.669
